year,Movie_Name,Budget,Contributors,Revenue
1995,Seven,33,"['David Fincher', 'Andrew Kevin Walker', 'Brad Pitt', 'Morgan Freeman', 'Kevin Spacey', 'John C. McGinley', 'Gwyneth Paltrow']",327.3
1995,The American President,62,"['Rob Reiner', 'Aaron Sorkin', 'Michael Douglas', 'Annette Bening', 'Martin Sheen', 'Michael J. Fox', 'Richard Dreyfuss']",107879496
1995,Nick of Time,33,"['John Badham', 'Patrick Sheane Duncan', 'Johnny Depp', 'Christopher Walken', 'Charles S. Dutton', 'Roma Maffia']",8175346 (United States)
1995,Waterworld,172,"['Kevin Reynolds', 'David Twohy', 'Kevin Costner', 'Dennis Hopper', 'Jeanne Tripplehorn', 'Tina Majorino', 'Michael Jeter']",264
1995,Casper,55,"['Brad Silberling', 'Sherri Stoner', 'Deanna Oliver', 'Christina Ricci', 'Bill Pullman', 'Cathy Moriarty', 'Eric Idle']",287928194
1995,Desperado,7,"['Robert Rodriguez', 'Antonio Banderas', 'Joaquim de Almeida', 'Salma Hayek', 'Steve Buscemi', 'Cheech Marin', 'Quentin Tarantino']",25405445
1995,Leaving Las Vegas,3.6,"['Mike Figgis', 'Nicolas Cage', 'Elisabeth Shue', 'Julian Sands', 'Richard Lewis', 'Valeria Golino']",32029928
1995,Strange Days,42,"['Kathryn Bigelow', 'Ralph Fiennes', 'Angela Bassett', 'Juliette Lewis', 'Tom Sizemore', ""Vincent D'Onofrio"", 'Michael Wincott']",8
1995,Now and Then,12000000,"['Lesli Linka Glatter', 'I. Marlene King', 'Gaby Hoffmann', 'Demi Moore', 'Thora Birch', 'Melanie Griffith', 'Christina Ricci', ""Rosie O'Donnell"", 'Ashleigh Aston Moore', 'Rita Wilson']",37591674
1995,Jury Duty,21,"['John Fortenberry', 'Evan C. Branham', 'Pauly Shore', 'Tia Carrere', 'Stanley Tucci', 'Brian Doyle-Murray', 'Shelley Winters', 'Abe Vigoda']",17014653
1995,Never Talk to Strangers,6.4,"['Peter Hall', 'Antonio Banderas', 'Dennis Miller']",6858261
1995,The Usual Suspects,6,"['Bryan Singer', 'Christopher McQuarrie', 'Stephen Baldwin', 'Gabriel Byrne', 'Benicio del Toro', 'Chazz Palminteri', 'Kevin Pollak', 'Pete Postlethwaite', 'Kevin Spacey']",23.3
1995,Vampire in Brooklyn,14,"['Wes Craven', 'Angela Bassett', 'Allen Payne', 'Kadeem Hardison', 'John Witherspoon', 'Zakes Mokae', 'Joanna Cassidy']",19751736
1995,Othello,11,"['Oliver Parker', 'William Shakespeare', 'Laurence Fishburne', 'Irne Jacob', 'Kenneth Branagh', 'Nathaniel Parker', 'Michael Maloney', 'Anna Patrick', 'Nicholas Farrell', 'Indra Ov', 'Michael Sheen', 'Andr Oumansky', 'Philip Locke', 'John Savident', 'Gabriele Ferzetti', 'Pierre Vaneck']",2844379 (UnitedStates)
1995,Dead Presidents,10,"['Albert Hughes\nAllen Hughes', 'Hughes brothers', 'Larenz Tate', 'Keith David', 'Chris Tucker', ""N'Bushe Wright"", 'Freddy Rodriguez', 'Bokeem Woodbine']",24147179 (domestically)
1995,Fair Game,50  (estimated),"['William Baldwin', 'Cindy Crawford', 'Steven Berkoff', 'Christopher McDonald', 'Salma Hayek']",11534477
1995,Virtuosity,30,"['Brett Leonard', 'Eric Bernt', 'Denzel Washington', 'Russell Crowe', 'Kelly Lynch', 'Stephen Spinella', 'William Forsythe', 'Louise Fletcher', 'William Fichtner', 'Costas Mandylor', ""Kevin J. O'Connor""]",24047675
1995,Judge Dredd,90,"['Danny Cannon', 'Sylvester Stallone', 'Armand Assante', 'Diane Lane', 'Rob Schneider', 'Joan Chen', 'Jrgen Prochnow', 'Max von Sydow']",113493481
1995,Assassins,50,"['Richard Donner', 'Sylvester Stallone', 'Antonio Banderas', 'Julianne Moore']",83500072
1995,To Die For,20,"['Gus Van Sant', 'Nicole Kidman', 'Joaquin Phoenix', 'Matt Dillon', 'Alison Folland', 'Casey Affleck', 'Illeana Douglas', 'Dan Hedaya']",21284514
1995,Things to Do in Denver When You're Dead,8,"['Gary Fleder', 'Scott Rosenberg', 'Andy Garca', 'Christopher Lloyd', 'William Forsythe', 'Bill Nunn', 'Treat Williams', 'Jack Warden', 'Steve Buscemi', 'Fairuza Balk', 'Gabrielle Anwar', 'Christopher Walken', 'Bill Cobbs', 'Marshall Bell', 'Glenn Plummer']",529677
1995,An Awfully Big Adventure,4,"['Mike Newell', 'Alan Rickman', 'Hugh Grant', 'Georgina Cates', 'Alun Armstrong', 'Peter Firth', 'Carol Drinkwater']",851545
1995,Sense and Sensibility,16,"['Ang Lee', 'Alan Rickman', 'Kate Winslet', 'Hugh Grant']",134993774
1995,Under Siege 2: Dark Territory,60000000 (estimated),"['Geoff Murphy', 'Richard Hatem', 'Matt Reeves', 'J.F. Lawton', 'Eric Bogosian', 'Katherine Heigl', 'Morris Chestnut', 'Everett McGill', 'Brenda Bakke']",104324083
1995,Home for the Holidays,20000000,"['Jodie Foster', 'Holly Hunter', 'Robert Downey Jr.', 'Claire Danes', 'Anne Bancroft', 'Charles Durning', 'Dylan McDermott']",17518220
1995,While You Were Sleeping,17000000 (estimated),"['Jon Turteltaub', 'Daniel G. Sullivan', 'Fredric LeBow', 'Sandra Bullock', 'Bill Pullman', 'Peter Gallagher', 'Peter Boyle', 'Glynis Johns', 'Jack Warden']",182057016 (worldwide)
1995,Four Rooms,4,"['Allison Anders', 'Alexandre Rockwell', 'Robert Rodriguez', 'Quentin Tarantino', 'Allison Anders', 'Alexandre Rockwell', 'Robert Rodriguez', 'Quentin Tarantino', 'Tim Roth', 'Antonio Banderas', 'Jennifer Beals', 'Paul Calderon', 'Sammi Davis', 'Valeria Golino', 'Madonna', 'David Proval', 'Ione Skye', 'Lili Taylor', 'Kathy Griffin', 'Marisa Tomei', 'Tamlyn Tomita']",4257354
1995,Sudden Death,35,"['Peter Hyams', 'Gene Quintano', 'Jean-Claude Van Damme', 'Powers Boothe', 'Raymond J. Barry', 'Whittni Wright', 'Ross Malinger', 'Dorian Harewood']",64350171
1995,Houseguest,10.5,"['Randall Miller', 'Sinbad', 'Phil Hartman']",26325256
1995,New Jersey Drive,5000000,"['Nick Gomez', 'Nick Gomez']",3565508
1995,Johnny Mnemonic,26,"['Robert Longo', 'Keanu Reeves', 'Dolph Lundgren', 'Takeshi', 'Ice-T', 'Dina Meyer']",52400000 (Worldwide)
1995,Demon Knight,12,"['Ernest Dickerson', 'Billy Zane', 'William Sadler', 'Jada Pinkett Smith', 'Thomas Haden Church', 'CCH Pounder', 'John Kassir', 'The Crypt Keeper']",21088568
1995,The Prophecy,8,"['Gregory Widen', 'Christopher Walken', 'Elias Koteas', 'Virginia Madsen', 'Eric Stoltz', 'Viggo Mortensen']",16115878
1995,Congo,50,"['Frank Marshall', 'Dylan Walsh', 'Laura Linney', 'Ernie Hudson', 'Grant Heslov', 'Joe Don Baker', 'Tim Curry']",152022101
1995,The Brothers McMullen,238000,"['Edward Burns', 'Mike McGlone', 'Jack Mulcahy', 'Connie Britton']",10426506
1996,Executive Decision,55,"['Stuart Baird', 'Jim Thomas', 'John Thomas', 'Kurt Russell', 'Halle Berry', 'John Leguizamo', 'Oliver Platt', 'Steven Seagal']",122079192
1996,The Crow: City of Angels,13000000,"['Tim Pope', 'Vincent Prez', 'Mia Kirshner', 'Richard Brooks', 'Iggy Pop', 'Thuy Trang', 'Thomas Jane', 'Ian Dury']",17917287 (domestic)
1996,Kingpin,27,"['Bobby Farrelly\nPeter Farrelly', 'Barry Fanaro', 'Mort Nathan', 'Woody Harrelson', 'Randy Quaid', 'Vanessa Angel', 'Bill Murray']",25023434
1996,Set It Off,9000000,"['F. Gary Gray', 'Jada Pinkett', 'Queen Latifah', 'Vivica A. Fox', 'Kimberly Elise', 'John C. McGinley', 'Blair Underwood']",41590886
1996,Mrs. Winterbourne,25,"['Richard Benjamin', 'Shirley MacLaine', 'Ricki Lake', 'Brendan Fraser']",10082005
1996,Dragonheart,57,"['Rob Cohen', 'Dennis Quaid', 'Sean Connery', 'David Thewlis', 'Pete Postlethwaite', 'Dina Meyer', 'Jason Isaacs', 'Brian Thompson', 'Julie Christie']",115267375
1996,Sling Blade,1000000,"['Billy Bob Thornton', 'Dwight Yoakam', 'J. T. Walsh', 'John Ritter', 'Lucas Black', 'Robert Duvall']",24444121
1996,Mulholland Falls,29,"['Lee Tamahori', 'Nick Nolte', 'Melanie Griffith', 'Chazz Palminteri', 'Michael Madsen', 'Chris Penn', 'Jennifer Connelly', 'Treat Williams', 'Andrew McCarthy', 'John Malkovich']",11526099
1996,Twister,92,"['Jan de Bont', 'Anne-Marie Martin', 'Joss Whedon', 'Helen Hunt', 'Bill Paxton', 'Jami Gertz', 'Cary Elwes']",494471524
1996,My Fellow Americans,21.5,"['Peter Segal', 'Peter Tolan', 'Jack Lemmon', 'James Garner', 'Dan Aykroyd', 'John Heard', 'Wilford Brimley', 'Sela Ward', 'Lauren Bacall']",22313201
1996,Diabolique,45,"['Jeremiah S. Chechik', 'Henri-Georges Clouzot', 'Don Roos', 'Sharon Stone', 'Isabelle Adjani', 'Chazz Palminteri', 'Kathy Bates', 'Spalding Gray', 'Shirley Knight', 'Allen Garfield', 'Adam Hann-Byrd', 'Donal Logue']",17100369
1996,The Fan,55,"['Tony Scott', 'Robert De Niro', 'Wesley Snipes', 'Benicio del Toro', 'John Leguizamo', ""Patti D'Arbanville"", 'Ellen Barkin']",18626419
1996,Matilda,36000000,"['Danny DeVito', 'Mara Wilson', 'Rhea Perlman', 'Embeth Davidtz', 'Pam Ferris']",62098222
1996,Jack,45,"['Francis Ford Coppola', 'James DeMonaco', 'Gary Nadeau', 'Robin Williams', 'Diane Lane', 'Jennifer Lopez', 'Bill Cosby', 'Fran Drescher', 'Brian Kerwin']",58586889
1996,The Glimmer Man,45,"['John Gray', 'Keenen Ivory Wayans', 'Bob Gunton', 'Brian Cox', 'Michelle Johnson']",20351264
1996,House Arrest,5,"['Harry Winer', 'Michael Hitchcock', 'Jamie Lee Curtis', 'Kevin Pollak', 'Jennifer Tilly', 'Christopher McDonald', 'Wallace Shawn', 'Jennifer Love Hewitt', 'Ray Walston']",7032782
1996,From Dusk Till Dawn,19,"['Robert Rodriguez', 'George Clooney', 'Harvey Keitel', 'Juliette Lewis', 'Quentin Tarantino']",25836616
1996,Michael,46,"['Nora Ephron', 'John Travolta', 'Andie MacDowell', 'William Hurt', 'Bob Hoskins', 'Robert Pastorelli', 'Jean Stapleton']",119718203
1996,Alaska, 24000000,"['Fraser Clarke Heston', 'Andy Burg', 'Thora Birch', 'Vincent Kartheiser', 'Dirk Benedict', 'Charlton Heston', 'Gordon Tootoosis']", 11829959
1996,Star Trek: First Contact,45,"['Jonathan Frakes', 'Patrick Stewart', 'Jonathan Frakes', 'Brent Spiner', 'LeVar Burton', 'Michael Dorn', 'Gates McFadden', 'Marina Sirtis', 'Alfre Woodard', 'James Cromwell', 'Alice Krige']",146027888
1996,Scream,15,"['Wes Craven', 'Kevin Williamson', 'David Arquette', 'Neve Campbell', 'Courteney Cox', 'Matthew Lillard', 'Rose McGowan', 'Skeet Ulrich', 'Jamie Kennedy', 'Drew Barrymore']",173046663
1996,Barb Wire,9,"['Pamela Anderson', 'Temuera Morrison', 'Victoria Rowell', 'Jack Noseworthy', 'Xander Berkeley', 'Udo Kier', 'Steve Railsback']",3793614
1996,The Adventures of Pinocchio,25,"['Steve Barron', 'Martin Landau', 'Jonathan Taylor Thomas', 'Rob Schneider', 'Udo Kier', 'Bebe Neuwirth', 'David Doyle', 'Genevive Bujold']",15094530
1996,The Island of Dr. Moreau,40,"['John Frankenheimer', 'Marlon Brando', 'Val Kilmer', 'David Thewlis', 'Fairuza Balk']",49627779
1996,Ghosts of Mississippi,36,"['Rob Reiner', 'Alec Baldwin', 'Whoopi Goldberg', 'James Woods']",13323144 (UnitedStates)
1996,The Mirror Has Two Faces,42,"['Barbra Streisand', 'Jeff Bridges', 'Lauren Bacall', 'George Segal', 'Mimi Rogers', 'Pierce Brosnan', 'Brenda Vaccaro']",73052428
1996,Broken Arrow,55  (estimated),"['John Woo', 'Graham Yost', 'John Travolta', 'Christian Slater', 'Samantha Mathis', 'Delroy Lindo']",150270147 (worldwide)
1996,Fear,6500000,"['James Foley', 'Christopher Crowe', 'Mark Wahlberg', 'Reese Witherspoon', 'William Petersen', 'Alyssa Milano', 'Amy Brenneman']",20831000
1996,The Chamber,50,"['James Foley', 'Novel', 'John Grisham', 'William Goldman', 'Phil Alden Robinson', ""Chris O'Donnell"", 'Gene Hackman', 'Faye Dunaway', 'Lela Rochon', 'Robert Prosky', 'Raymond J. Barry', 'David Marshall Grant']",22540359
1996,Bad Moon,7000000 (estimated),"['Eric Red', 'Michael Par', 'Mariel Hemingway', 'Mason Gamble']",1055525 (USA)
1996,Last Man Standing,67000000,"['Walter Hill', 'Bruce Willis']",47267001
1996,Striptease,40,"['Andrew Bergman', 'Demi Moore', 'Armand Assante', 'Ving Rhames', 'Robert Patrick', 'Burt Reynolds']",113309743
1996,Kazaam,20,"['Paul M. Glaser', 'Francis Capra', 'Ally Walker', 'James Acheson']",18937262
1996,The Frighteners,26,"['Peter Jackson', 'Fran Walsh', 'Michael J. Fox', 'Trini Alvarado', 'Peter Dobson', 'John Astin', 'Dee Wallace Stone', 'Jeffrey Combs', 'Jake Busey']",29359216
1996,Fargo,7,"['Joel Coen\nEthan Coen', 'Frances McDormand', 'William H. Macy', 'Steve Buscemi', 'Harve Presnell', 'Peter Stormare']",60611975
1996,James and the Giant Peach,38,"['Henry Selick', 'Paul Terry', 'Simon Callow', 'Richard Dreyfuss', 'Susan Sarandon', 'Jane Leeves', 'Miriam Margolyes', 'David Thewlis', 'Joanna Lumley']",37734758
1996,101 Dalmatians,75,"['Stephen Herek', 'Glenn Close', 'Jeff Daniels', 'Joely Richardson', 'Joan Plowright', 'Hugh Laurie', 'Mark Williams', 'John Shrapnel']",320689294
1996,Mary Reilly,47  (estimated),"['Stephen Frears', 'Julia Roberts', 'John Malkovich', 'George Cole', 'Michael Gambon', 'Glenn Close']",12379402
1996,The Nutty Professor,54,"['Tom Shadyac', 'Eddie Murphy', 'Jada Pinkett', 'James Coburn', 'Larry Miller', 'Dave Chappelle']",274
1996,Sgt. Bilko,39,"['Jonathan Lynn', 'Nat Hiken', 'Andy Breckman', 'Steve Martin', 'Dan Aykroyd', 'Phil Hartman']",37956793
1996,Dear God,22,"['Garry Marshall', 'Warren Leight', 'Ed Kaplan', 'Greg Kinnear', 'Laurie Metcalf', 'Maria Pitillo', 'Tim Conway', 'Hector Elizondo', 'Jon Seda', 'Roscoe Lee Browne']",7138523
1996,Don't Be a Menace to South Central While Drinking Your Juice in the Hood,3.8,"['Paris Barclay', 'Shawn Wayans', 'Marlon Wayans', 'Vivica A. Fox', 'Lahmard Tate', 'Helen Martin', 'Chris Spencer', 'Suli McCullough', 'Tracey Cherelle Jones']",20109115
1996,Sleepers,44,"['Barry Levinson', 'Kevin Bacon', 'Robert De Niro', 'Dustin Hoffman', 'Jason Patric', 'Brad Pitt']",165615285
1996,Larger Than Life,30,"['Howard Franklin', 'Roy Blount Jr.', 'Bill Murray', 'Jeremy Piven', 'Janeane Garofalo', 'Pat Hingle', 'Linda Fiorentino', 'Matthew McConaughey']",8315693
1996,White Squall,38,"['Ridley Scott', 'Jeff Bridges', 'John Savage', 'Ryan Phillippe', 'Scott Wolf', 'Balthazar Getty', 'Jeremy Sisto', 'Jason Marsden', 'Eric Michael Cole']",10292300 (United States)
1996,Flipper,25,"['Paul Hogan', 'Elijah Wood']",20080020
1996,Michael Collins,25,"['Neil Jordan', 'Liam Neeson', 'Aidan Quinn', 'Stephen Rea', 'Alan Rickman', 'Julia Roberts']",27572844
1996,Mission: Impossible,80,"['Brian De Palma', 'Jon Voight', 'Emmanuelle Bart', 'Henry Czerny', 'Jean Reno', 'Ving Rhames', 'Kristin Scott Thomas', 'Vanessa Redgrave']",457696359 (worldwide)
1996,The Cable Guy,47,"['Ben Stiller', 'Jim Carrey', 'Matthew Broderick', 'Leslie Mann']",102825796
1996,Mr. Wrong,19,"['Nick Castle', 'Chris Matheson', 'Kerry Ehrin', 'Ellen DeGeneres', 'Bill Pullman', 'Joan Cusack', 'Dean Stockwell', 'Joan Plowright']",12350030
1996,Tin Cup,45,"['Ron Shelton', 'John Norville', 'Ron Shelton', 'Kevin Costner', 'Rene Russo', 'Don Johnson', 'Cheech Marin']",75854588
1996,Maximum Risk,25,"['Ringo Lam', 'Larry Ferguson', 'Jean-Claude Van Damme', 'Natasha Henstridge', 'Jean-Hugues Anglade']",51702483
1996,Ed,24,"['Bill Couturi', 'Matt LeBlanc', 'Jack Warden', 'Jim Caviezel', 'Jayne Brook']",4422380
1996,Up Close & Personal,60,"['Jon Avnet', 'Alanna Nash', 'Joan Didion', 'John Gregory Dunne', 'Robert Redford', 'Michelle Pfeiffer', 'Stockard Channing', 'Joe Mantegna']",100688705
1996,Daylight,80,"['Rob Cohen', 'Leslie Bohem', 'Sylvester Stallone', 'Amy Brenneman', 'Viggo Mortensen', 'Dan Hedaya', 'Jay O. Sanders', 'Karen Young', 'Claire Bloom', 'Danielle Harris', 'Barry Newman', 'Stan Shaw']",159212469
1996,Down Periscope,31,"['David S. Ward', 'Kelsey Grammer', 'Lauren Holly', 'Rob Schneider', 'Harry Dean Stanton', 'Bruce Dern', 'William H. Macy', 'Rip Torn']",37553752
1996,The First Wives Club,30,"['Hugh Wilson', 'Goldie Hawn', 'Diane Keaton', 'Bette Midler']",181490000
1996,Ransom,80,"['Ron Howard', 'Mel Gibson', 'Rene Russo', 'Gary Sinise']",309492681
1996,The Rock,75,"['Michael Bay', 'Sean Connery', 'Nicolas Cage', 'Ed Harris', 'Michael Biehn', 'William Forsythe', 'John Spencer']",335062621
1996,Romeo + Juliet,14.5,"['Baz Luhrmann', 'Leonardo DiCaprio', 'Claire Danes', 'Brian Dennehy', 'John Leguizamo', 'Pete Postlethwaite', 'Paul Sorvino', 'Diane Venora']",147554999
1996,The Birdcage,31,"['Mike Nichols', 'Robin Williams', 'Gene Hackman', 'Nathan Lane', 'Dianne Wiest']",185260553
1996,Jingle All the Way,75,"['Brian Levant', 'Karey Kirkpatrick', 'Kent Beyda', 'Arnold Schwarzenegger', 'Sinbad', 'Phil Hartman', 'Rita Wilson', 'Robert Conrad', 'Jake Lloyd', 'James Belushi']",129832389
1996,Eye for an Eye,20,"['John Schlesinger', 'Sally Field', 'Kiefer Sutherland', 'Ed Harris', ""Beverly D'Angelo"", 'Joe Mantegna']",26877589 (US)
1996,The Long Kiss Goodnight,65,"['Renny Harlin', 'Geena Davis', 'Samuel L. Jackson', 'Patrick Malahide', 'Craig Bierko', 'Brian Cox', 'David Morse', 'G.D. Spradlin', 'Tom Amandes', 'Yvonne Zima', 'Melina Kanakaredes', 'Alan North']",89456761
1996,Beavis and Butt-head Do America,12,"['Mike Judge', 'Joe Stillman', 'Demi Moore', 'Bruce Willis', 'Robert Stack', 'Cloris Leachman']",63118386
1996,Lone Star,3000000 (estimated),"['John Sayles', 'Ron Canada', 'Chris Cooper', 'Clifton James', 'Kris Kristofferson', 'Frances McDormand', 'Joe Morton', 'Elizabeth Pea']",12408986
1996,A Time to Kill,40  (est),"['Joel Schumacher', 'Matthew McConaughey', 'Sandra Bullock', 'Samuel L. Jackson', 'Kevin Spacey', 'Brenda Fricker', 'Oliver Platt', 'Charles S. Dutton', 'Ashley Judd', 'Patrick McGoohan', 'Donald Sutherland']",152266007
1996,Dunston Checks In,16,"['Ken Kwapis', 'Jason Alexander', 'Faye Dunaway', 'Eric Lloyd', 'Rupert Everett', 'Glenn Shadix', 'Paul Reubens']",9871065
1996,Carpool,17,"['Arthur Hiller', 'Don Rhymer', 'David Paymer', 'Tom Arnold', 'Rhea Perlman', 'Rachael Leigh Cook', 'Rod Steiger']",3325651
1996,Eddie,30,"['Steve Rash', 'Whoopi Goldberg', 'Frank Langella', 'Dennis Farina']",31387164
1996,The Juror,44,"['Brian Gibson', 'Demi Moore', 'Alec Baldwin']",22754725
1996,Basquiat,3.3,"['Julian Schnabel', 'Lech J. Majewski', 'John Bowe', 'Jeffrey Wright', 'David Bowie', 'Benicio del Toro', 'Dennis Hopper', 'Gary Oldman', 'Michael Wincott', 'Courtney Love', 'Claire Forlani', 'Parker Posey']",3011195
1996,Space Jam,80,"['Joe Pytka', 'Leo Benvenuti\nSteve Rudnick', 'Timothy Harris', 'Herschel Weingrod', 'Michael Jordan', 'Wayne Knight', 'Theresa Randle', 'Danny DeVito']",230418342
1996,Flirting with Disaster,7,"['David O. Russell', 'David O. Russell', 'Ben Stiller', 'Patricia Arquette', 'Ta Leoni', 'Mary Tyler Moore', 'George Segal', 'Alan Alda', 'Lily Tomlin']",14702438
1996,The English Patient,27,"['Anthony Minghella', 'Ralph Fiennes', 'Juliette Binoche', 'Willem Dafoe', 'Kristin Scott Thomas']",231976425
1996,Escape from L.A.,50,"['John Carpenter', 'Stacy Keach', 'Steve Buscemi', 'Peter Fonda', 'Georges Corraface', 'Cliff Robertson', 'Michelle Forbes', 'Pam Grier']",25426861
1996,Big Bully,15,"['Steve Miner', 'Mark Steven Johnson', 'Rick Moranis', 'Tom Arnold', 'Carol Kane']",2042530
1996,The Ghost and the Darkness,55000000,"['Stephen Hopkins', 'William Goldman', 'Michael Douglas', 'Val Kilmer', 'John Kani', 'Bernard Hill', 'Tom Wilkinson', 'Brian McCardie', 'Emily Mortimer']",75019405
1996,Extreme Measures,38,"['Michael Apted', 'Hugh Grant', 'Gene Hackman', 'Sarah Jessica Parker', 'David Morse', 'Paul Guilfoyle', 'Debra Monk']",17380126
1996,The Stupids,25,"['John Landis', 'Brent Forrester', 'Tom Arnold', 'Jessica Lundy', 'Bug Hall', 'Alex McKenna', 'Mark Metcalf', 'Bob Keeshan', 'Christopher Lee']",2491989
1996,Joe's Apartment,13,"[""Jerry O'Connell"", 'Megan Ward']",4619014
1996,Bogus,30,"['Norman Jewison', 'Alvin Sargent', 'Whoopi Goldberg', 'Grard Depardieu', 'Haley Joel Osment']",4357406
1996,Eraser,100,"['Chuck Russell', 'Arnold Schwarzenegger', 'James Caan', 'Vanessa Williams', 'James Coburn', 'Robert Pastorelli']",242.3
1996,Heaven's Prisoners,25000000,"['Phil Joanou', 'Alec Baldwin', 'Kelly Lynch', 'Mary Stuart Masterson', 'Teri Hatcher', 'Eric Roberts', 'Vondie Curtis-Hall', 'Joe Viterelli', 'Badja Djola', 'Hawthorne James']",5009305
1996,The Quest,30,"['Jean-Claude Van Damme', 'Roger Moore', 'James Remar', 'Janet Gunn']",57400547
1996,Happy Gilmore,18,"['Dennis Dugan', 'Tim Herlihy', 'Adam Sandler', 'Adam Sandler', 'Christopher McDonald', 'Julie Bowen', 'Carl Weathers', 'Frances Bay']",41205099
1996,Courage Under Fire,46,"['Edward Zwick', 'Patrick Sheane Duncan', 'Denzel Washington', 'Meg Ryan', 'Lou Diamond Phillips', 'Matt Damon', 'Scott Glenn', 'Michael Moriarty', 'Bronson Pinchot', 'Seth Gilliam']",100860818
1996,The People vs. Larry Flynt,35,"['Milo Forman', 'Scott Alexander\nLarry Karaszewski', 'Woody Harrelson', 'Courtney Love', 'Edward Norton']",20300385
1996,Two Much,24,"['Fernando Trueba', 'David Trueba', 'Antonio Banderas', 'Melanie Griffith', 'Daryl Hannah', 'Danny Aiello', 'Joan Cusack', 'Eli Wallach']",1141556
1996,That Thing You Do!,26,"['Tom Hanks', 'Tom Everett Scott', 'Liv Tyler', 'Johnathon Schaech', 'Steve Zahn', 'Ethan Embry']",34585416
1996,Multiplicity,45000000,"['Harold Ramis', 'Michael Keaton', 'Andie MacDowell', 'Eugene Levy', 'Harris Yulin']",21075014
1996,The Craft,15000000,"['Andrew Fleming', 'Andrew Fleming', 'Robin Tunney', 'Fairuza Balk', 'Neve Campbell', 'Rachel True']",55669466
1996,The Pallbearer,8,"['Matt Reeves', 'Jason Katims', 'David Schwimmer', 'Gwyneth Paltrow', 'Toni Collette', 'Michael Vartan', 'Michael Rapaport', 'Barbara Hershey']",5656388
1996,Spy Hard,18,"['Rick Friedberg', 'Dick Chudnow', 'Jason Friedberg\nAaron Seltzer', 'Leslie Nielsen', 'Nicollette Sheridan', 'Andy Griffith', 'Charles Durning']",26960191
1996,Primal Fear,30,"['Gregory Hoblit', 'Richard Gere', 'Laura Linney', 'John Mahoney', 'Alfre Woodard', 'Frances McDormand', 'Edward Norton']",102616183
1996,First Kid,15,"['David M. Evans', 'Tim Kelleher', 'Sinbad', 'Brock Pierce', 'Zachery Ty Bryan', 'James Naughton']",26491793
1996,The Preacher's Wife,40,"['Penny Marshall', 'Robert E. Sherwood', ""The Bishop's Wife"", 'Nat Mauldin', 'Allan Scott', 'Denzel Washington', 'Whitney Houston', 'Courtney B. Vance', 'Gregory Hines', 'Jenifer Lewis', 'Loretta Devine']",21650400 (US rentals)
